#Mod_Status,#Mod_Name,#Nexus_ID,#Mod_Nexus_URL,#Mod_Version,#Download_File_Name
"+","My Sensual Body - CBBE 3BA Bodyslide Preset",63698,"https://www.nexusmods.com/skyrimspecialedition/mods/63698","1.0.0.0","My Sensual Body - CBBE 3BA Bodyslide Preset-63698-1-0-1645077442.zip"
"+","The P3ach - CBBE 3BA Bodyslide Preset",22438,"https://www.nexusmods.com/skyrimspecialedition/mods/22438","1.1.0.0","THE P3ACH CBBE Bodyslide Preset-22438-1-1-1546975840.zip"
"+","Temptations - CBBE 3BA Bodyslide Preset",95868,"https://www.nexusmods.com/skyrimspecialedition/mods/95868","1.0.0.0","Temptations Body - 3BA 3BBB CBBE Bodyslide Preset-95868-1-0-1689385899.zip"
"+","The Luscious Body - CBBE 3BA Bodyslide Preset",61708,"https://www.nexusmods.com/skyrimspecialedition/mods/61708","1.0.0.0","The Luscious Body - CBBE 3BA Bodyslide Preset-61708-1-0-1642727022.zip"
"+","The Shape of Warrior - CBBE 3BA Bodyslide Preset",69468,"https://www.nexusmods.com/skyrimspecialedition/mods/69468","1.0.0.0","The Shape of Warrior - CBBE 3BA Bodyslide Preset-69468-1-0-1655171263.zip"
"+","Sonderbain Waifu - Kaisel - CBBE 3BA Bodyslide Preset",72778,"https://www.nexusmods.com/skyrimspecialedition/mods/72778","1.0.0.0","SB Waify Bodyslide - Kaisel 3BA - Low to High-72778-1-1659745225.7z"
"+","Velma - CBBE 3BA Bodyslide Preset",84713,"https://www.nexusmods.com/skyrimspecialedition/mods/84713","1.0.0.0","Velma-84713-1-1676138463.rar"
"+","OBody Next Generation",77016,"https://www.nexusmods.com/skyrimspecialedition/mods/77016","4.2.0.0","OBody NG-77016-4-2-0-1694045048.zip"
"+","OBody HotSwap - CBPC Presets for OBody",127986,"https://www.nexusmods.com/skyrimspecialedition/mods/127986","1.3.0.0","OBody HotSwap - CBPC presets for OBody-127986-1-3-1727103546.zip"
"+","Feminine Argonian Textures (Chameleon and Lizard) [CBBE]",184,"https://www.nexusmods.com/skyrimspecialedition/mods/184","3.2.0.0","Feminine Chameleon and Lizard (CBBE) 2K-184-3-2-1656178840.7z"
"+","Masculine Argonian Textures",185,"https://www.nexusmods.com/skyrimspecialedition/mods/185","2.1.0.0","Masculine Chameleon and Lizard (SOS-FULL) 2K-185-2-1-1658172114.7z"
"+","Feminine Khajiit Textures (Grey Cat and Leopard) [CBBE]",183,"https://www.nexusmods.com/skyrimspecialedition/mods/183","3.2.0.0","Feminine Grey Cat and Leopard (CBBE) 2K-183-3-2-1649921808.7z"
"+","Masculine Khajiit Textures",186,"https://www.nexusmods.com/skyrimspecialedition/mods/186","2.1.0.0","Masculine Grey Cat and Leopard (SOS-FULL) 2K-186-2-1-1658100976.7z"
"+","Race-Based Textures (RBT)",29725,"https://www.nexusmods.com/skyrimspecialedition/mods/29725","1.1.0.0-RC1","Race-Based Textures (RBT)-29725-1-1-RC1-1661621817.7z"
"+","BNP Female Skin RBT",65274,"https://www.nexusmods.com/skyrimspecialedition/mods/65274","2.0.0.0","BnP female skin 2k (CBBE RBT)-65274-2-0-1688982686.7z"
"+","BNP Female - Subsurface Scattering Fix",65274,"https://www.nexusmods.com/skyrimspecialedition/mods/65274","2.0.0.0","BnP Sk fix-65274-2-0-1688984867.7z"
"+","BNP Male Skin RBT",65402,"https://www.nexusmods.com/skyrimspecialedition/mods/65402","2.0.0.0","BnP male skin 2k (RBT SOS full)-65402-2-0-1696875065.7z"
"+","BNP Male - Subsurface Scattering Fix",65402,"https://www.nexusmods.com/skyrimspecialedition/mods/65402","2.0.0.0","BnP male sk fix-65402-2-0-1696859876.7z"
"-","NPC Skeleton_separator",-1,"","",""
"+","XP32 Maximum Skeleton Special Extended",1988,"https://www.nexusmods.com/skyrimspecialedition/mods/1988","f5.06","XP32 Maximum Skeleton Special Extended-1988-5-06-1707663131.7z"
"+","XP32 First Person Skeleton CTD Bugfix for VR",34301,"https://www.nexusmods.com/skyrimspecialedition/mods/34301","4.72.0.0","XP32 First Person Skeleton CTD Bugfix for VR-34301-5-06-1715289768.7z"
"+","XPMSE and PLANCK Pelvis Forcefield Fix",72482,"https://www.nexusmods.com/skyrimspecialedition/mods/72482","0.1.0.0","no me molestar skeleton_female.nif-72482-0-1-1659316496.7z"
"+","XP32 Maximum Skeleton Special Extended - Fixed Scripts",44252,"https://www.nexusmods.com/skyrimspecialedition/mods/44252","1.0.0.0","XP32 Maximum Skeleton Special Extended - Fixed Scripts-44252-1-0-1610402131.rar"
"+","XPMSSE - Nemesis - Papyrus Stack Fix",60363,"https://www.nexusmods.com/skyrimspecialedition/mods/60363","4.8.4.0","XPMSSE - Nemesis - Script Fix - SE-60363-4-8-4-1645765745.7z"
"+","Optimised Scripts for XPMSSE",82774,"https://www.nexusmods.com/skyrimspecialedition/mods/82774","1.2.0.0","Optimised Scripts for XPMSSE (for Papyrus Stack Fix 4.8.4)-82774-1-2-0-1675784553.zip"
"+","Absolute Arachnophobia",24058,"https://www.nexusmods.com/skyrimspecialedition/mods/24058","1.1.0.0","Absolute Arachnophobia-24058-1-1-1589849512.7z"
"+","Astonishing Frost Atronachs",24641,"https://www.nexusmods.com/skyrimspecialedition/mods/24641","1.0.0.0","Astonishing Frost Atronachs-24641-1-0-1554042318.7z"
"+","Astounding Flame Atronachs",24836,"https://www.nexusmods.com/skyrimspecialedition/mods/24836","1.1.0.0","Astounding Flame Atronachs-24836-1-1-1554637994.7z"
"+","Bristleback Boars",22578,"https://www.nexusmods.com/skyrimspecialedition/mods/22578","1.0.0.0","Bristleback Boars-22578-1-0-1547364513.7z"
"+","Bullish Bovine",33888,"https://www.nexusmods.com/skyrimspecialedition/mods/33888","1.0.0.0","Bullish Bovine-33888-1-0-1584926960.7z"
"+","Callous Dwemer Centurions",34395,"https://www.nexusmods.com/skyrimspecialedition/mods/34395","1.1.0.0","Callous Dwemer Centurions-34395-1-1-1586111688.7z"
"+","Dramatic Deer",31010,"https://www.nexusmods.com/skyrimspecialedition/mods/31010","1.6.0.0","Dramatic Deer-31010-1-6-1576433822.7z"
"+","Dreaded Dwarven Spiders",27047,"https://www.nexusmods.com/skyrimspecialedition/mods/27047","1.0.0.0","Dreaded Dwarven Spiders-27047-1-0-1561910709.7z"
"+","Feral Foxes",21298,"https://www.nexusmods.com/skyrimspecialedition/mods/21298","1.0.0.0","Feral Foxes-21298-1-0-1542476519.7z"
"+","Grandiose Giants",23889,"https://www.nexusmods.com/skyrimspecialedition/mods/23889","1.2.0.0","Grandiose Giants-23889-1-2-1592001179.7z"
"+","Grave Gargoyles",21907,"https://www.nexusmods.com/skyrimspecialedition/mods/21907","1.0.0.0","Grave Gargoyles SE-21907-1-0-1544966970.7z"
"+","Gritty Goats",26665,"https://www.nexusmods.com/skyrimspecialedition/mods/26665","1.1.0.0","Gritty Goats-26665-1-1-1560685770.7z"
"+","Hardy Hares",27366,"https://www.nexusmods.com/skyrimspecialedition/mods/27366","1.0.0.0","Hardy Hares-27366-1-0-1563088719.7z"
"+","Heartland Horses",22083,"https://www.nexusmods.com/skyrimspecialedition/mods/22083","1.0.0.0","Heartland Horses-22083-1-0-1545577805.7z"
"+","Heinous Ash Hoppers",22409,"https://www.nexusmods.com/skyrimspecialedition/mods/22409","1.0.0.0","Heinous Ash Hoppers-22409-1-0-1546778510.7z"
"+","Honored Hounds",25563,"https://www.nexusmods.com/skyrimspecialedition/mods/25563","1.0.0.0","Honored Hounds SE-25563-1-0-1557087811.7z"
"+","Hellish Hounds",30344,"https://www.nexusmods.com/skyrimspecialedition/mods/30344","1.2.0.0","Hellish Hounds-30344-1-2-1590875498.7z"
"+","Hulking Horkers",28383,"https://www.nexusmods.com/skyrimspecialedition/mods/28383","1.2.0.0","Hulking Horkers-28383-1-2-1569679878.7z"
"+","Immersive Smilodons",18429,"https://www.nexusmods.com/skyrimspecialedition/mods/18429","1.2.0.0","Immersive Smilodons-18429-1-2-1590168448.7z"
"+","Infamous Ice Wraiths",29712,"https://www.nexusmods.com/skyrimspecialedition/mods/29712","1.4.0.0","Infamous Ice Wraiths-29712-1-4-1590629748.7z"
"+","Looming Lurkers",23122,"https://www.nexusmods.com/skyrimspecialedition/mods/23122","1.0.0.0","Looming Lurkers-23122-1-0-1549196648.7z"
"+","Marvelous Mudcrabs",21685,"https://www.nexusmods.com/skyrimspecialedition/mods/21685","1.0.0.0","Marvelous Mudcrabs SE-21685-1-0-1544140972.7z"
"+","Mighty Mammoths",24237,"https://www.nexusmods.com/skyrimspecialedition/mods/24237","1.0.0.0","Mighty Mammoths-24237-1-0-1552837093.7z"
"+","Nightmare Chaurus",21488,"https://www.nexusmods.com/skyrimspecialedition/mods/21488","1.0.0.0","Nightmare Chaurus-21488-1-0-1543285468.7z"
"+","Notorious Netches",29323,"https://www.nexusmods.com/skyrimspecialedition/mods/29323","1.1.0.0","Notorious Netches-29323-1-1-1569666498.7z"
"+","Riekling Reavers",22948,"https://www.nexusmods.com/skyrimspecialedition/mods/22948","1.1.0.0","Riekling Reavers-22948-1-1-1589936323.7z"
"+","Riekling Roughriders",22765,"https://www.nexusmods.com/skyrimspecialedition/mods/22765","1.1.0.0","Riekling Roughriders-22765-1-1-1590025736.7z"
"+","Salty Slaughterfish",28005,"https://www.nexusmods.com/skyrimspecialedition/mods/28005","f1.01","Salty Slaughterfish-28005-1-0-1564969920.7z"
"+","Savage Bear",16343,"https://www.nexusmods.com/skyrimspecialedition/mods/16343","2.1.0.0","Savage Bear SE (Shell Effect)-16343-2-1-1541857845.7z"
"+","Sickening Skeevers",24428,"https://www.nexusmods.com/skyrimspecialedition/mods/24428","1.0.0.0","Sickening Skeevers-24428-1-0-1553431731.7z"
"+","Sinister Spriggans",23502,"https://www.nexusmods.com/skyrimspecialedition/mods/23502","1.0.0.0","Sinister Spriggans-23502-1-0-1550408961.7z"
"+","Supreme Chaurus Hunters",22263,"https://www.nexusmods.com/skyrimspecialedition/mods/22263","1.0.0.0","Supreme Chaurus Hunters-22263-1-0-1546253177.7z"
"+","Supreme Dwemer Spheres",35769,"https://www.nexusmods.com/skyrimspecialedition/mods/35769","1.3.0.0","Supreme Dwemer Spheres-35769-1-3-1589024524.7z"
"+","Supreme Dwemer Spheres - DTG - GDPR",110576,"https://www.nexusmods.com/skyrimspecialedition/mods/110576","1.2.0.0","Supreme Dwemer Spheres - DTG ENB Light - GDPR-110576-1-2-1722080311.7z"
"+","Supreme Seekers",23349,"https://www.nexusmods.com/skyrimspecialedition/mods/23349","1.0.0.0","Supreme Seekers-23349-1-0-1549806859.7z"
"+","Tyrannical Trolls",23665,"https://www.nexusmods.com/skyrimspecialedition/mods/23665","1.0.0.0","Tyrannical Trolls (Vanilla Size)-23665-1-0-1552864755.7z"
"+","Werewolf Body for VR",56394,"https://www.nexusmods.com/skyrimspecialedition/mods/56394","2.3.0.0","Werewolf Body for VR-56394-2-3-1635537803.7z"
"+","Vampire Lord Body for VR",57318,"https://www.nexusmods.com/skyrimspecialedition/mods/57318","1.0.0.0","Vampire Lord Body for VR-57318-1-0-1634847104.7z"
"-","AI and Speech - Read Nexus Article_separator",-1,"","",""
"+","Dragonborn Speaks Naturally",16514,"https://www.nexusmods.com/skyrimspecialedition/mods/16514","0.31.1.0","DragonbornSpeaksNaturally - Alpha (New Engine)-16514-0-31-1-1709975609.zip"
"+","No NPC Greetings (Special Edition)",1044,"https://www.nexusmods.com/skyrimspecialedition/mods/1044","2.0.0.0a","No NPC Greetings (Special Edition) - NMM FOMOD Installer (deprecated-1044-2-0a.rar"
"+","World Encounter Hostility Fix",91403,"https://www.nexusmods.com/skyrimspecialedition/mods/91403","0.4.0.0","World Encounter Hostility Fix -Performance Version-91403-0-4-1686275909.7z"
"+","Mantella - Bring NPCs to Life with AI",98631,"https://www.nexusmods.com/skyrimspecialedition/mods/98631","0.12.0.0","Mantella-98631-0-12-1725038770.zip"
"+","SSE Creation Kit Fonixdata Lip Sync Fix",40971,"https://www.nexusmods.com/skyrimspecialedition/mods/40971","1.0.0.0","FonixData File Mod Manager Install-40971-1-0-1601510699.7z"
"+","NSFW - Read Nexus Article_separator",-1,"","",""
"+","OStim Standalone - Advanced Adult Animation Framework",98163,"https://www.nexusmods.com/skyrimspecialedition/mods/98163","7.3.1.0a","OStim Standalone-98163-7-3-1a-1720204948.zip"
"+","OStim Tongues no SMP patch",98163,"https://www.nexusmods.com/skyrimspecialedition/mods/98163","1.0.0.0","OStim Tongues no SMP patch-98163-1-0-1714975880.rar"
"+","OStim Standalone VR",119892,"https://www.nexusmods.com/skyrimspecialedition/mods/119892","7.3.1.0a","OStim Standalone VR-119892-7-3-1a-1721214573.rar"
"+","OStim Community Resource",106519,"https://www.nexusmods.com/skyrimspecialedition/mods/106519","1.17.5.0","OStim Community Resource-106519-1-17-5-1720110774.7z"
"+","Ostim Standalone Sound Overhaul",120663,"https://www.nexusmods.com/skyrimspecialedition/mods/120663","1.10.0.0","Ostim Standalone Sound Overhaul-120663-1-10-1723166610.zip"
"+","OStim NPCs - NPC Sex Lives Improved",82888,"https://www.nexusmods.com/skyrimspecialedition/mods/82888","2.0.0.0","OStim NPCs - NPC Sex Lives Improved-82888-2-0-0-1697332253.zip"
"+","OStim Romance",107671,"https://www.nexusmods.com/skyrimspecialedition/mods/107671","1.3.1.0","OStim Romance-107671-1-3-1-1712460092.7z"
"+","OStim Start Scene Powers",119892,"https://www.nexusmods.com/skyrimspecialedition/mods/119892","1.0.0.0","OStim Start Scene Powers-119892-1-0-1722683944.rar"
"+","Open Animations Romance and Erotica",98732,"https://www.nexusmods.com/skyrimspecialedition/mods/98732","1.51.0.0","Open Animations RE for OStim Standalone-98732-1-51-1721612417.7z"
"+","Anub's animations for Ostim Standalone",101918,"https://www.nexusmods.com/skyrimspecialedition/mods/101918","2.2.0.0","Anub's animations for Ostim Standalone-101918-2-2-1-1705188863.zip"
"+","Billyy's animations for Ostim Standalone",102778,"https://www.nexusmods.com/skyrimspecialedition/mods/102778","2.2.0.0","Billyy's animations for Ostim Standalone-102778-2-2-0-1703297163.zip"
"+","Leito's animations for Ostim Standalone",104775,"https://www.nexusmods.com/skyrimspecialedition/mods/104775","1.2.0.0","Leito's animations for Ostim Standalone-104775-1-2-0-1703297499.zip"
"+","Nibbles' animations for Ostim Standalone",102528,"https://www.nexusmods.com/skyrimspecialedition/mods/102528","2.2.0.0","Nibbles' animations for Ostim Standalone-102528-2-2-0-1703297703.zip"
"+","Amorous Adventures for Ostim",48912,"https://www.nexusmods.com/skyrimspecialedition/mods/48912","3.4.0.3Beta","Amorous Adventures for OStim-48912-3-4-0-3Beta-1654423249.zip"
"+","Amorous Adventures for OStim Standalone - Patch and Fixes",69248,"https://www.nexusmods.com/skyrimspecialedition/mods/69248","3.0.0.0","Amorous Adventures for OStim Standalone-69248-3-0-0-1702152542.zip"
"+","Amorous Adventures for Ostim - Script Fix",90570,"https://www.nexusmods.com/skyrimspecialedition/mods/90570","1.1.0.0","Amorous Adventures for Ostim - Script Fix-90570-1-1-1704208694.zip"
"+","Amorous Adventures OStim Standalone - OStim Sequences",106773,"https://www.nexusmods.com/skyrimspecialedition/mods/106773","1.1.0.0","Amorous Adventures - OStim Standalone Sequence-106773-1-1-0-1703217930.zip"
"+","Amorous Adventures Revoiced Complete",127289,"https://www.nexusmods.com/skyrimspecialedition/mods/127289","1.0.0.0","Amorous Adventures Complete-127289-1-1724228485.7z"
"+","Amorous Adventures - Player Dialogue Rewritten",38989,"https://www.nexusmods.com/skyrimspecialedition/mods/38989","0.7.0.0","Amorous Adventures - Player Dialogue Rewritten-38989-0-7-1661663616.7z"
"+","MinAI for Mantella",128980,"https://www.nexusmods.com/skyrimspecialedition/mods/128980","beta13","MinAI for Mantella-128980-beta13-1726082412.zip"
"-","CS, Reshade and ENB - Read Nexus Article_separator",-1,"","",""
"-","Community Shader_separator",-1,"","",""
"-","Community Shaders",86492,"https://www.nexusmods.com/skyrimspecialedition/mods/86492","0.8.7.0","Community Shaders-86492-0-8-7-1711724610.zip"
"-","Complex Parallax Materials",95134,"https://www.nexusmods.com/skyrimspecialedition/mods/95134","1.0.3.0","Complex Parallax Materials-95134-1-0-3-1710527025.zip"
"-","Dynamic Cubemaps",112763,"https://www.nexusmods.com/skyrimspecialedition/mods/112763","1.0.4.0","Dynamic Cubemaps-112763-1-0-4-1710625858.zip"
"-","Dynamic Cubemaps - Metals",114119,"https://www.nexusmods.com/skyrimspecialedition/mods/114119","1.0.1.0","Dynamic Cubemaps - Metals-114119-1-0-1-1710625932.zip"
"-","Grass Collision",87816,"https://www.nexusmods.com/skyrimspecialedition/mods/87816","d2024.1.12.0","Grass Collision.7z"
"-","Grass Lighting",86502,"https://www.nexusmods.com/skyrimspecialedition/mods/86502","1.4.1.0","Grass Lighting-86502-1-4-1-1710527085.zip"
"-","Light Limit Fix",99548,"https://www.nexusmods.com/skyrimspecialedition/mods/99548","1.3.0.0","Light Limit Fix-99548-1-3-0-1710526925.zip"
"-","Screen-Space Shadows",93209,"https://www.nexusmods.com/skyrimspecialedition/mods/93209","1.2.0.0","Screen-Space Shadows-93209-1-2-0-1710527065.zip"
"-","Subsurface Scattering",114114,"https://www.nexusmods.com/skyrimspecialedition/mods/114114","1.0.1.0","Subsurface Scattering-114114-1-0-1-1713187685.7z"
"-","Tree LOD Lighting",86617,"https://www.nexusmods.com/skyrimspecialedition/mods/86617","1.2.1.0","Tree LOD Lighting-86617-1-2-1-1710527120.zip"
"-","Vanilla HDR VR",76521,"https://www.nexusmods.com/skyrimspecialedition/mods/76521","1.1.1.0","Vanilla HDR VR-76521-1-1-1-1710988328.7z"
"-","Water Caustics",112762,"https://www.nexusmods.com/skyrimspecialedition/mods/112762","1.0.0.0","Water Caustics-112762-1-0-0-1710523571.7z"
"-","Water Parallax",112761,"https://www.nexusmods.com/skyrimspecialedition/mods/112761","1.0.0.0","Water Parallax-112761-1-0-0-1710523592.7z"
"-","Wetness Effects",112739,"https://www.nexusmods.com/skyrimspecialedition/mods/112739","1.0.2.0","Wetness Effects-112739-1-0-2-1712432628.zip"
"-","ENB Light",22574,"https://www.nexusmods.com/skyrimspecialedition/mods/22574","0.94.0.0","ENB Light-22574-0-94-1552759521.7z"
"-","JS Emissive Eyes SE",60108,"https://www.nexusmods.com/skyrimspecialedition/mods/60108","1.0.0.0","JS Emissive Eyes SE-60108-1-34-1705844643.7z"
"-","Particle Lights For ENB SE - Undead Creatures",48424,"https://www.nexusmods.com/skyrimspecialedition/mods/48424","1.0.0.0","Particle Lights for ENB SE - Undead Creatures-48424-1-1-1619288317.7z"
"-","Skoglendi - Complex Grass",93944,"https://www.nexusmods.com/skyrimspecialedition/mods/93944","1.2.0.0","Skoglendi - A Grass Mod-93944-1-2-1688506385.7z"
"+","Reshade_separator",-1,"","",""
"-","Arcturus Reshade - Azurite 2",0,"","",""
"-","Arcturus Reshade - NAT",0,"","",""
"-","Glamur Reshade - AO and Sharpening",0,"","",""
"-","The Sharper Eye - Sharpening Only",0,"","",""
"+","ENB_separator",-1,"","",""
"+","ENB Helper VR",25142,"https://www.nexusmods.com/skyrimspecialedition/mods/25142","1.0.0.0","ENB Helper VR-25142-1-0-0-1555617161.7z"
"+","ENB Helper Plus",62743,"https://www.nexusmods.com/skyrimspecialedition/mods/62743","1.0.4.0","ENB Helper Plus-62743-1-0-4-1667140855.zip"
"+","VR ENB DLL",0,"","",""
"+","VR Parallax Shader Fix",62090,"https://www.nexusmods.com/skyrimspecialedition/mods/62090","1.0.3.0","VR Parallax Shader Fix-62090-1-0-3-1671508923.7z"
"+","Weather - Read Nexus Article - Choose One_separator",-1,"","",""
"+","1 - Azurite CS - Fantasy_separator",-1,"","",""
"+","Azurite Weathers",42731,"https://www.nexusmods.com/skyrimspecialedition/mods/42731","2.57.0.0","Azurite Weathers II-42731-2-57-1714799064.zip"
"+","Azurite Weathers II - Darker Nights",42731,"https://www.nexusmods.com/skyrimspecialedition/mods/42731","1.1.0.0-AWII","Azurite Weathers II - Darker Nights-42731-v1-1-AWII-1698342397.7z"
"+","Azurite Weathers - Alluring Sunsets and Sunrises",119148,"https://www.nexusmods.com/skyrimspecialedition/mods/119148","1.0.0.0","Azurite Weathers - Alluring Sunsets and Sunrises-119148-1-0-1715398324.7z"
"+","Vanilla HDR VR - Azurite 2",121126,"https://www.nexusmods.com/skyrimspecialedition/mods/121126","1.0.0.0","Vanilla HDR Config-121126-1-0-1717553247.7z"
"-","2 - NAT CS - Realism_separator",-1,"","",""
"-","NAT - Natural and Atmospheric Tamriel",12842,"https://www.nexusmods.com/skyrimspecialedition/mods/12842","0.4.2.0c","NAT Stand Alone - 0.4.2 c-12842-0-4-2c.zip"
"-","NAT Default Disabling of Effects",114573,"https://www.nexusmods.com/skyrimspecialedition/mods/114573","1.0.0.0","NAT Default disabling of effects-114573-1-0-1710942823.zip"
"-","NAT - No Pop-Up",120527,"https://www.nexusmods.com/skyrimspecialedition/mods/120527","0.4.2.0c","LIM - No pop-up - Natural and Atmospheric Tamriel-120527-0-4-2c-1716893578.rar"
"-","Disable NAT Lens Flare",113799,"https://www.nexusmods.com/skyrimspecialedition/mods/113799","1.0.0.0","Disable NAT lens flare-113799-1-0-1710361933.zip"
"-","NAT Standalone Bloom Removal Patch",113799,"https://www.nexusmods.com/skyrimspecialedition/mods/113799","1.0.0.0","NAT standalone bloom removal patch-113799-1-0-1710217872.zip"
"-","Vanilla HDR VR - NAT",113799,"https://www.nexusmods.com/skyrimspecialedition/mods/113799","1.0.0.0","Vanilla HDR VR Config-113799-1-0-1711573325.zip"
"-","3 - Cabbage ENB - Fantasy_separator",-1,"","",""
"-","NAT.ENB III - Natural and Atmospheric Tamriel ENB 3.1.1C",27141,"https://www.nexusmods.com/skyrimspecialedition/mods/27141","3.1.1.0C-F","NAT.ENB - ESP WEATHER PLUGIN v3.1.1C - Fixed-27141-3-1-1C-F-1685872331.zip"
"-","NAT III - VR Patch",-1,"","",""
"-","Rudy ENB NAT ADDONS and REQUiRED Files",91675,"https://www.nexusmods.com/skyrimspecialedition/mods/91675","1.1.0.0a","Rudy ENB NAT ADDONS and REQUiRED Files FOMOD-91675-1-1a-1685361731.zip"
"-","From Dusk Till Dawn",127059,"https://www.nexusmods.com/skyrimspecialedition/mods/127059","1.0.0.0a","From Dusk till Dawn-127059-1a-1726072837.rar"
"-","Cabbage ENB",0,"","",""
"-","4 - Scenery ENB - Dramatic_separator",-1,"","",""
"-","Vivid Weathers - Definitive Edition",2187,"https://www.nexusmods.com/skyrimspecialedition/mods/2187","2.42.0.0","Vivid Weathers - Definitive Edition-2187-2-42-1559391607.7z"
"-","Vivid Weathers - True Storms Patch",15135,"https://www.nexusmods.com/skyrimspecialedition/mods/15135","1.4.0.0","Vivid Weathers - True Storms Merged Compatibility-15135-1-4-1570288413.zip"
"-","True Storms Special Edition",2472,"https://www.nexusmods.com/skyrimspecialedition/mods/2472","1.0.2.0","True Storms - Main File 1.0.2-2472-1-0-2-1569804173.rar"
"-","Scenery ENB VR Weather Patch",35545,"https://www.nexusmods.com/skyrimspecialedition/mods/35545","1.0.0.0","Scenery ENB VR Weather Patch Storms-35545-1-0-1701985584.7z"
"-","Scenery ENB",0,"","",""
"-","Scenery ENB - Border Fix",0,"","",""
"+","5 - Rudy Cathedral ENB - Fantasy_separator",-1,"","",""
"+","Cathedral Weathers and Seasons",24791,"https://www.nexusmods.com/skyrimspecialedition/mods/24791","2.23.0.0c","Cathedral - Weathers-24791-2-23c-1687057953.7z"
"+","Rudy ENB Cathedral Weathers ADDONS and REQUiRED Files",39113,"https://www.nexusmods.com/skyrimspecialedition/mods/39113","6.0.0.0","Rudy ENB Cathedral Weathers ADDONS and REQUiRED Files FOMOD 6.0-39113-6-0-1659623195.zip"
"+","Rudy Zangdar Cathedral",0,"","",""
"+","Non-Combat Special Effects_separator",-1,"","",""
"+","Azurite Mists",106559,"https://www.nexusmods.com/skyrimspecialedition/mods/106559","1.2.0.0","Azurite Mists-106559-1-2-1702132264.zip"
"+","Dynamic Volumetric Lighting and Sun Shadows",63725,"https://www.nexusmods.com/skyrimspecialedition/mods/63725","1.0.0.0","DVLaSS Papyrus Edition-63725-Final-1649775310.7z"
"+","Footprints",3808,"https://www.nexusmods.com/skyrimspecialedition/mods/3808","1.6.1.0","Footprints 1.6.1-3808-1-6-1-1613434284.7z"
"+","SPID for Footprints",54924,"https://www.nexusmods.com/skyrimspecialedition/mods/54924","3.4.0.0","SPID for Footprints-54924-3-4-1673214662.zip"
"+","Ultimate fix - SPID for Footprints",96086,"https://www.nexusmods.com/skyrimspecialedition/mods/96086","f1.02","SPIDforFootprintUltimateFix_v1.03-96086-1-03-1690832296.7z"
"+","Footprints - Alternative Design",109544,"https://www.nexusmods.com/skyrimspecialedition/mods/109544","f1.01","Footprints - Alternative Design-109544-1-01-1710118109.zip"
"+","Footprints - Alternative Design - Complex Parallax Addon",126638,"https://www.nexusmods.com/skyrimspecialedition/mods/126638","1.0.0.0","Footprints - Parallax Addon-126638-1-0-1723500080.7z"
"+","Morning Fogs SSE",21436,"https://www.nexusmods.com/skyrimspecialedition/mods/21436","1.3.1.0","Morning Fogs SSE - Thick Fog-21436-1-3-1-1553685846.7z"
"+","Obsidian Mountain Fogs",13539,"https://www.nexusmods.com/skyrimspecialedition/mods/13539","1.21.0.0","Obsi-13539-1-21-1697451439.zip"
"+","Shaders of Solstheim",60144,"https://www.nexusmods.com/skyrimspecialedition/mods/60144","0.2.1.0","Shaders of Solstheim - Ash and Moss-60144-0-2-1-1639998945.7z"
"+","Shaders of Solstheim - Parallax Meshes",60144,"https://www.nexusmods.com/skyrimspecialedition/mods/60144","0.2.0.0","Shaders of Solstheim - Ash and Moss - Parallax Meshes-60144-0-1-1639987706.7z"
"+","Simplicity of Snow",56235,"https://www.nexusmods.com/skyrimspecialedition/mods/56235","0.22.0.0","Simplicity of Snow-56235-0-22-1727476459.7z"
"+","Simplicity of Snow - Parallax Meshes",56235,"https://www.nexusmods.com/skyrimspecialedition/mods/56235","0.22.0.0","Simplicity of Snow - Parallax Meshes-56235-0-22-1727476491.7z"
"+","Simple Snow Improvements - Skyrim Fixes",78702,"https://www.nexusmods.com/skyrimspecialedition/mods/78702","2.2.0.0","Simple Snow Improvements - Skyrim Fixes-78702-2-2-1699192700.rar"
"+","Simple Snow Improvements - The Great City of Winterhold",74699,"https://www.nexusmods.com/skyrimspecialedition/mods/74699","1.6.0.0","Simple Snow Improvements - The Great City of Winte-74699-1-6-1691866251.rar"
"+","Simple Snow Improvements - Solstheim Ruins",96532,"https://www.nexusmods.com/skyrimspecialedition/mods/96532","1.0.0.0","Simple Snow Improvements - Solstheim Ruins-96532-1-0-1690194679.rar"
"+","Simple Snow Improvements - Snow Forts",85413,"https://www.nexusmods.com/skyrimspecialedition/mods/85413","1.2.0.0","Simple Snow Improvements - Snow Forts-85413-1-2-1677177286.rar"
"+","Simple Snow Improvements - Giant Obelisk Fixes",75251,"https://www.nexusmods.com/skyrimspecialedition/mods/75251","1.4.1.0","Simple Snow Improvements - Giant Obelisk Fixes-75251-1-4-1-1699192493.rar"
"+","Stretched Snow Begone Definitive Edition",68184,"https://www.nexusmods.com/skyrimspecialedition/mods/68184","f5.00","Stretched Snow Begone - Definitive Edition-68184-v5-00-1680398437.zip"
"+","Stretched Snow Begone Definitive Edition - Base Object Swapper",68184,"https://www.nexusmods.com/skyrimspecialedition/mods/68184","f5.00BOS","Stretched Snow Begone Base Object Swapper Update-68184-v5-00BOS-1721430019.zip"
